AcquiredDate,CreatedYear,Creator,Description,imageUrl_s,MainTitle,url,Owner,Size,Type,sk1,sk2,sk3
,,張季玉,民國32年10月10日，蔣中正總統在國民政府主席就職典禮上所著戎裝照，左襟上方四枚襟綬勳章，由右至左分別為：國光勳章、青天白日勳章、國民革命軍誓師十週年紀念勳章（被遮住）以及空軍一等復興榮譽勳章；中排為采玉大勳章（文職勳章，國家元首方能配戴），最下方為一等寶鼎勳章與一等雲麾勳章。,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x02000000510ec9546329116a354a52ec6d22b9b5ff79e0f61f26c0156c723459ed49b3a1826aed965eec2a90f6acc7f9065513970d16c7d0fb0ddfe4482bc5074a88807e,蔣中正總統戎裝畫像,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQxMDAwODcwMA==,國立中正紀念堂管理處,212x150x71(含框),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,陳秉鐶,陳秉鐶(1936-)，出生於江蘇省淮安市河下古鎮，台灣水墨畫家。曾祖父陳雲閣為前清翰林，淮安四紳士之一。幼時就讀淮安勺湖小學，父親陳元瑜畢業於無錫教育學院，擔任社教館館長，後受聘來台任職高中，12歲時因隨父母移居台灣。畢業於台北市立師範學院，後獲美國密蘇里國際大學教育碩士，並修完習哲學博士課程。曾任中國藝術協會會員、中華書畫藝術研究會名譽會長及《中國美術》雜誌社長。曾捐贈故鄉百幅花卉及仕女畫，成立「陳秉鐶藝術館」，當時摯友徐悲鴻夫人廖靜雯親至現場致賀，並由其手書紀念館匾額。1983年於美國加州長堤市舉辦個展，1991年於北京中國歷史博物館展出仕女畫70餘幅， 2014年聯展於台東生活美學館。另在北京、南京、上海、杭州、淮安、新加坡、馬來西亞等地舉辦個展40餘次。     陳秉鐶出生於書香世家，生平喜愛繪畫，擅長花鳥、山水、仕女。其女性畫卷屬工筆一路，多為古裝仕女，姿態曼妙，情韻油生。所作花卉，採明代陳白陽沒骨寫生之法，色彩清麗脫俗，結構變化有致。其畫紅白梅，能寫其冰清玉潔之狀、古木寒蕊之態，頗得元明文人花卉之真隨。     本作描繪農家野味，構圖奇特，以倒掛方式讓紫紅色甜菜根散置一地，象徵豐收之喜悅，在淡雅設色及簡率筆墨中，傳遞簡單樸素、知足常樂的生活哲理。(508字),https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x02000000bb7b9af6194aec885f12a78900a09f1681f0ae9fbcfd5b0a02172cdf8b0876d4faf9f3e479a16a531f2a16cbf1870e2507ffb49b088d81dad4f5d2a3a4cdca0d,田家風味,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQxMDEwMDEwMA==,國立中正紀念堂管理處,59×137.5(畫心),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,林婉珍,林婉珍(1930-)，祖籍福建福清，生於上海，台灣水墨畫家。1964年，畢業於台灣師範大學。前夫為平鑫濤，育有平瑩、平珩、平雲三名子女，1954年二人共創《皇冠》雜誌。任中國美術學會、八閩美術館、中華藝風書畫會、中國畫學會等理事，以及台北縣藝文協會藝術顧問、北京奧林匹克書畫榮譽院長。曾獲亞太地區第二屆金獅藝文獎、新加坡新神州藝術院火鳳凰盃金獎等殊榮。舉辦個展16次，其作品經常於台海兩岸、東京、北海道、舊金山等地展出，出版畫集三冊。     林婉珍長期襄助前夫經營《皇冠》雜誌及出版社，卻未能一日忘情於繪事，數十年間創作不輟，擅長花卉、翎毛、瓜果、鱗介。除具有嚴謹的傳統技法功夫之外，復能融入具有現代感之筆墨觀念，藉以自抒胸臆。戰後在復興中華文化的政策號召下，民間組織書畫會以響應之的趨勢甚為熱絡，中國畫學會及其中之一。書畫會員多各有所長，舉凡山水、四君子、花卉翎毛，不論巨作或小品，皆能透過畫會相互切磋，蔚為一時風潮。     本作主題作「清白世家」，一如畫面所見，描繪平民小康家庭中常見的蔬菜瓜果，有白菜、蘿蔔、竹筍、香菇、苦瓜、菱角、花生等。作者單以水墨寫意手法表現，不加設色，雖不刻意經營位置空間，卻更能傳達勤儉持家、清白作人的處事哲學，反而引人共鳴。(508字),https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x0200000023ae10b775e161d7d211eea8ad9a278c9a59ac608124d768ae7ca68d92a040edd12c6f8d4e0265cb7d143ba069b68bd38cc7b34f842e0fba756ad5205fa69e65,清白世家,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQxMDEwMDIwMA==,國立中正紀念堂管理處,60.5×137(畫心),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,林淑女,林淑女(1955-)，字香吟，出生於台南，台灣水墨畫家。畢業於國立台灣藝術專科學校美術科、文化大學美術系，後獲國立台灣師範大學美術研究所碩士。曾任中華工筆畫學會常務理事、中華民國篆刻學會理事、台灣水墨畫會理事、中國美術協會理事。1999年，榮獲中山文藝創作獎國畫類得主。歷年來舉辦多次展覽，如於台北市立美術館、台灣省立美術館、嘉義市立文化中心、台南縣立文化中心、國立台灣藝術教育館、高雄市文化中心、台中市文化中心大墩藝廊等地舉辦個展，另外更遠赴韓、中、法、波、美、新、馬等地舉辦聯展，出版畫冊多種。     林淑女與篆刻家夫婿陳宏勉，為知名畫壇伉儷，經常舉辦聯展。繪畫功底紮實，筆墨精熟，設色清雅，具女性優雅特質。早期從事工筆花鳥創作，臨摹故宮宋代名畫，鳥禽體勢、翎毛，溪邊草木，各類花卉，無不纖毫畢至，傳達其生態野趣。其後，更力圖創新，利用類似油畫打底之技法，以不同色彩大筆渲染畫面做為基底，並在其上描寫花草禽紐，形成虛實相間、如夢似幻的氣氛效果，與傳統留白處理背景的手法不同。     本作以純水墨之技法，描繪遼闊海域、驚濤駭浪中之島噢(譯註: 嶼)景色。透過驚險風浪，對比島嶼的屹立不搖，象徵人類克服外部險阻的堅定意志，傳達積極正向、深具啟發性之視覺能量。(505字),https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x020000008e02dd9bb6727daf83abd4a8b5dae2d458bcb5cd2e29d2d90c284607ced869068303d8ee6c2eaa9f87efec760d8c2eba27da1d276c9855d4fe95de07401453d4,自然妙有(水圖),https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQxMDEwMDMwMA==,國立中正紀念堂管理處,50×98.5(71×127.5),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,蕭鼎三,蕭鼎三(1931-)，字懷湘，出生於湖南省隆回縣。屆齡退休後始優游於翰海，問學於陳坤一、徐松齡、任漢平等名家。歷任中華大漢書藝協會及八閩美術會常務理事、東亞藝術研究會監事及副會長，以及育心畫會、臺北粥會、古典詩社理事、中國國際美術協會常務理事及中國書法學會會員。多次舉辦個展、聯展，並在退休後致力於海內外書畫文化交流活動，獲得各界人士好評。 此作以草書書寫杜甫〈登高〉：「風急天高猿嘯哀，渚清沙白鳥飛回。無邊落木蕭蕭下，不盡長江滾滾來。萬里悲秋常作客，百年多病獨登臺。艱難苦恨繁霜鬢，潦倒新停濁酒杯。」此詩是杜甫56歲時，在生活潦倒困窘的處境下寫成。該日，他獨自來到夔州白帝城外，登高臺臨眺，心中百感交集。放眼所及，蕭瑟的秋江景色激起內心強烈感觸，引發其身世飄零、老病孤愁的悲哀，於是作成這首被譽爲「七律之冠」的〈登高〉詩句。 蕭鼎三謙虛為懷的胸襟及勤勉不懈的積極奮進，為其書學精神寫照，他常以「苟有恆何必三更眠五更起，最無益莫過一日曝十日寒。」之語自我警惕。所書杜甫〈登高〉，筆筆厚實，筆性清勁虛朗、淨潔靈明，如其書學精神。而字裡行間隱約散發的清幽氣息，在在呼應詩作之悲愁，抑是感嘆歲月匆匆，年華消逝，韶光一去不返的感懷。（503字）  款識：杜甫〈登高〉詩 蕭鼎三。  鈐印：風塵一俗夫、肖形印(羊)、蕭氏、鼎三。,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x0200000020c7f2cde3ef3a59703a9b0c65cc59586fe4d9bf8d66cc231d559d2406cdfd3f2305fc4b9e56087d7ad8fd3456dbe70cd329a2936de978e5b1c029138b7684c6,杜甫詩登高,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQxMDEwMDQwMA==,國立中正紀念堂管理處,179×73 (畫心),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,唐濤(本名唐際盈),唐濤(1918~2017)，本名際盈，號伯度，八閩世家，雅好臨池，陸軍黃埔第17期。早期臨習于右任標準草書，為「草書社」常務委員，發起成立「中國標準草書學會」，並歷任常務理事、副理事長及臺灣書法教育協會顧問等職。2003年「唐濤八五書法回顧展」、2019年「發揚國粹—唐濤百歲紀念展」，著作有《中國書體演進》、《標準草書析解》等。作者致力於草書教育與推廣長達半世紀，參與國際及兩岸的書法交流，為書法的傳承和發揚貢獻良多。 〈總理軍人精神教育訓詞摘錄〉為摘錄孫中山先生對軍人的教育訓詞，文中強調軍人具有革命改造國家之責任，其中主張三個要素「智、仁、勇」，此三者為軍人精神要素，欲使之發揚光大，需要有強大的決心，否則不能實現。而軍人的決心在成功、成仁，期望革命能成功，不成功，敢於殺身成仁，最終目標是創造三民主義安樂之世界。 作者的書法深受于右任標準草書影響，標準草書注重草寫形式的標準化，希望可以普及於生活實用，雖然字字不相連，但筆意的韻律豐富。此件標準草書作品7尺條幅，10聯屏，為作者91歲所寫，用筆遒勁老辣，由於幅面頗大足以供暢意揮灑，軟毫筆意沉著中帶有蒼勁韻味，傳遞出渾厚曠達的氣勢，誠是人書俱老的境界。此作與于右任1962年所書〈總理軍人精神教育訓詞摘錄〉13聯屏作品相近，題款形式也相似，可見作者對於標準草書師法學習的倚重。 此屏為〈總理軍人精神教育訓詞摘錄10-1〉，書寫「總理軍人精神教育訓詞摘錄」主題名稱，以兩行大字書寫，有擘窠大字的磅礡氣勢。（600字）,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x020000007ab034e81c3c39bb7f3685efe89c242cc8794dd873f7d893b6c1e0b5804f47527373ad7f0cde5dfe7c6cc213100a8356cf24a0b8d4c117da6ddaa84a7e57446b,錄總理軍人精神教育訓詞摘錄1,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQxMDEwMDUwMQ==,國立中正紀念堂管理處,269x97x6.9(含框),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,唐濤(本名唐際盈),唐濤(1918~2017)，本名際盈，號伯度，八閩世家，雅好臨池，陸軍黃埔第17期。早期臨習于右任標準草書，為「草書社」常務委員，發起成立「中國標準草書學會」，並歷任常務理事、副理事長及臺灣書法教育協會顧問等職。2003年「唐濤八五書法回顧展」、2019年「發揚國粹—唐濤百歲紀念展」，著作有《中國書體演進》、《標準草書析解》等。作者致力於草書教育與推廣長達半世紀，參與國際及兩岸的書法交流，為書法的傳承和發揚貢獻良多。 〈總理軍人精神教育訓詞摘錄〉為摘錄孫中山先生對軍人的教育訓詞，文中強調軍人具有革命改造國家之責任，其中主張三個要素「智、仁、勇」，此三者為軍人精神要素，欲使之發揚光大，需要有強大的決心，否則不能實現。而軍人的決心在成功、成仁，期望革命能成功，不成功，敢於殺身成仁，最終目標是創造三民主義安樂之世界。 作者的書法深受于右任標準草書影響，標準草書注重草寫形式的標準化，希望可以普及於生活實用，雖然字字不相連，但筆意的韻律豐富。此件標準草書作品7尺條幅，10聯屏，為作者91歲所寫，用筆遒勁老辣，由於幅面頗大足以供暢意揮灑，軟毫筆意沉著中帶有蒼勁韻味，傳遞出渾厚曠達的氣勢，誠是人書俱老的境界。 此屏為〈總理軍人精神教育訓詞摘錄10-2〉，書寫內容「軍人生在今日，有完成革命改造國家之責任，負此責任者，全在吾人之決心，決心於何見之，在夫精」。論述軍人有革命改造國家的責任，並且要有決心，決心見於精神。書寫平直中見變化，行筆穩重而大方。（599字）,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x02000000244c6fac6c67ffc97165c92d5d3cc2e2dad4119375f507531ccde8783a015fd3d20a9d427d68f70162772e6bcea04be709878612348f37e8fcee1900ca9c8904,錄總理軍人精神教育訓詞摘錄2,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQxMDEwMDUwMg==,國立中正紀念堂管理處,269x97x6.7(含框),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,唐濤(本名唐際盈),唐濤(1918~2017)，本名際盈，號伯度，八閩世家，雅好臨池，陸軍黃埔第17期。早期臨習于右任標準草書，為「草書社」常務委員，發起成立「中國標準草書學會」，並歷任常務理事、副理事長及臺灣書法教育協會顧問等職。2003年「唐濤八五書法回顧展」、2019年「發揚國粹—唐濤百歲紀念展」，著作有《中國書體演進》、《標準草書析解》等。作者致力於草書教育與推廣長達半世紀，參與國際及兩岸的書法交流，為書法的傳承和發揚貢獻良多。 〈總理軍人精神教育訓詞摘錄〉為摘錄孫中山先生對軍人的教育訓詞，文中強調軍人具有革命改造國家之責任，其中主張三個要素「智、仁、勇」，此三者為軍人精神要素，欲使之發揚光大，需要有強大的決心，否則不能實現。而軍人的決心在成功、成仁，期望革命能成功，不成功，敢於殺身成仁，最終目標是創造三民主義安樂之世界。 作者的書法深受于右任標準草書影響，標準草書注重草寫形式的標準化，希望可以普及於生活實用，雖然字字不相連，但筆意的韻律豐富。此件標準草書作品7尺條幅，10聯屏，為作者91歲所寫，用筆遒勁老辣，由於幅面頗大足以供暢意揮灑，軟毫筆意沉著中帶有蒼勁韻味，傳遞出渾厚曠達的氣勢，誠是人書俱老的境界。 此屏為〈總理軍人精神教育訓詞摘錄10-3〉，書寫內容「神，精神者革命之證劵及擔保也。軍人之精神第一之要素為『智』，能別是非，明利害，識時勢，知彼己，然後左」。啟示軍人要有智慧，能夠別是非，明利害，識時勢。此幅書寫扭轉筆意生動，而配合著行氣使得意趣橫生。（606字）,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x02000000fe1959f6d317ca6b85ece1f3a0a83fe0e86983c76ef14683e757074d5b99dd57fff31b8990ba14b303a311353162ab238f389b05d633dda07d9d8cefe12aa68c,錄總理軍人精神教育訓詞摘錄3,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQxMDEwMDUwMw==,國立中正紀念堂管理處,269x97x7(含框),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,唐濤(本名唐際盈),唐濤(1918~2017)，本名際盈，號伯度，八閩世家，雅好臨池，陸軍黃埔第17期。早期臨習于右任標準草書，為「草書社」常務委員，發起成立「中國標準草書學會」，並歷任常務理事、副理事長及臺灣書法教育協會顧問等職。2003年「唐濤八五書法回顧展」、2019年「發揚國粹—唐濤百歲紀念展」，著作有《中國書體演進》、《標準草書析解》等。作者致力於草書教育與推廣長達半世紀，參與國際及兩岸的書法交流，為書法的傳承和發揚貢獻良多。 〈總理軍人精神教育訓詞摘錄〉為摘錄孫中山先生對軍人的教育訓詞，文中強調軍人具有革命改造國家之責任，其中主張三個要素「智、仁、勇」，此三者為軍人精神要素，欲使之發揚光大，需要有強大的決心，否則不能實現。而軍人的決心在成功、成仁，期望革命能成功，不成功，敢於殺身成仁，最終目標是創造三民主義安樂之世界。 作者的書法深受于右任標準草書影響，標準草書注重草寫形式的標準化，希望可以普及於生活實用，雖然字字不相連，但筆意的韻律豐富。此件標準草書作品7尺條幅，10聯屏，為作者91歲所寫，用筆遒勁老辣，由於幅面頗大足以供暢意揮灑，軟毫筆意沉著中帶有蒼勁韻味，傳遞出渾厚曠達的氣勢，誠是人書俱老的境界。 此屏為〈總理軍人精神教育訓詞摘錄10-4〉，書寫內容「右逢源無不如志。第二之要素為『仁』，而所以行仁之方法，則為實行三民主義，此三民主義即美國總統林肯所」。三民主義就如林肯所說的「民有、民治、民享」理念相通，通幅書寫行韻通暢，潤燥適度調節，間有飛白筆意更顯意趣。（611字）,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x02000000da12f4ad9695d6dbf977758487434480012dcbba64c906e9352c83e045ed4a099d3ecb060d8357b2e2c03b18b383840e2310fab115518b5851351e90831d3530,錄總理軍人精神教育訓詞摘錄4,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQxMDEwMDUwNA==,國立中正紀念堂管理處,269x97x6.8(含框),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,唐濤(本名唐際盈),唐濤(1918~2017)，本名際盈，號伯度，八閩世家，雅好臨池，陸軍黃埔第17期。早期臨習于右任標準草書，為「草書社」常務委員，發起成立「中國標準草書學會」，並歷任常務理事、副理事長及臺灣書法教育協會顧問等職。2003年「唐濤八五書法回顧展」、2019年「發揚國粹—唐濤百歲紀念展」，著作有《中國書體演進》、《標準草書析解》等。作者致力於草書教育與推廣長達半世紀，參與國際及兩岸的書法交流，為書法的傳承和發揚貢獻良多。 〈總理軍人精神教育訓詞摘錄〉為摘錄孫中山先生對軍人的教育訓詞，文中強調軍人具有革命改造國家之責任，其中主張三個要素「智、仁、勇」，此三者為軍人精神要素，欲使之發揚光大，需要有強大的決心，否則不能實現。而軍人的決心在成功、成仁，期望革命能成功，不成功，敢於殺身成仁，最終目標是創造三民主義安樂之世界。 作者的書法深受于右任標準草書影響，標準草書注重草寫形式的標準化，希望可以普及於生活實用，雖然字字不相連，但筆意的韻律豐富。此件標準草書作品7尺條幅，10聯屏，為作者91歲所寫，用筆遒勁老辣，由於幅面頗大足以供暢意揮灑，軟毫筆意沉著中帶有蒼勁韻味，傳遞出渾厚曠達的氣勢，誠是人書俱老的境界。 此屏為〈總理軍人精神教育訓詞摘錄10-5〉，書寫內容「云，民有、民治、民享之說相通。第三之要素為『勇』，軍人須具有技能，始足應敵，而又明於生死之辨，乃不至臨時」。勇氣是軍人所應該要具備的技能，才能夠應敵，辨別生死的意義價值。（592字）,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x02000000d28c7b6a58d8cad0704de92be913d7ff1152150fc3d26c441590f7bcbfe134713b414aa3f53f40e4add165a285312e662456b395b584f62be0ca044dc5cd96a3,錄總理軍人精神教育訓詞摘錄5,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQxMDEwMDUwNQ==,國立中正紀念堂管理處,269x97x6.7(含框),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,唐濤(本名唐際盈),唐濤(1918~2017)，本名際盈，號伯度，八閩世家，雅好臨池，陸軍黃埔第17期。早期臨習于右任標準草書，為「草書社」常務委員，發起成立「中國標準草書學會」，並歷任常務理事、副理事長及臺灣書法教育協會顧問等職。2003年「唐濤八五書法回顧展」、2019年「發揚國粹—唐濤百歲紀念展」，著作有《中國書體演進》、《標準草書析解》等。作者致力於草書教育與推廣長達半世紀，參與國際及兩岸的書法交流，為書法的傳承和發揚貢獻良多。 〈總理軍人精神教育訓詞摘錄〉為摘錄孫中山先生對軍人的教育訓詞，文中強調軍人具有革命改造國家之責任，其中主張三個要素「智、仁、勇」，此三者為軍人精神要素，欲使之發揚光大，需要有強大的決心，否則不能實現。而軍人的決心在成功、成仁，期望革命能成功，不成功，敢於殺身成仁，最終目標是創造三民主義安樂之世界。 作者的書法深受于右任標準草書影響，標準草書注重草寫形式的標準化，希望可以普及於生活實用，雖然字字不相連，但筆意的韻律豐富。此件標準草書作品7尺條幅，10聯屏，為作者91歲所寫，用筆遒勁老辣，由於幅面頗大足以供暢意揮灑，軟毫筆意沉著中帶有蒼勁韻味，傳遞出渾厚曠達的氣勢，誠是人書俱老的境界。 此屏為〈總理軍人精神教育訓詞摘錄10-6〉，書寫內容「依違，有所顧忌。此三者為軍人精神之要素，欲使之發揚光大，非有決心不能實現。因此決心所生之結果有二，一曰」。此屏字形變化相當豐富，大小字形錯落其間，在行筆間帶引著行氣的跳躍律動，十分活潑。（600字）,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x020000003e4c477b536af48870a6b2c1df85bb68fc87ffdcb2712a3de63e5cc66e1851469484e0bd7725665b4265caae1930c31af8ba528552bba6521531fc68046e3364,錄總理軍人精神教育訓詞摘錄6,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQxMDEwMDUwNg==,國立中正紀念堂管理處,269x97x6.8(含框),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,唐濤(本名唐際盈),唐濤(1918~2017)，本名際盈，號伯度，八閩世家，雅好臨池，陸軍黃埔第17期。早期臨習于右任標準草書，為「草書社」常務委員，發起成立「中國標準草書學會」，並歷任常務理事、副理事長及臺灣書法教育協會顧問等職。2003年「唐濤八五書法回顧展」、2019年「發揚國粹—唐濤百歲紀念展」，著作有《中國書體演進》、《標準草書析解》等。作者致力於草書教育與推廣長達半世紀，參與國際及兩岸的書法交流，為書法的傳承和發揚貢獻良多。 〈總理軍人精神教育訓詞摘錄〉為摘錄孫中山先生對軍人的教育訓詞，文中強調軍人具有革命改造國家之責任，其中主張三個要素「智、仁、勇」，此三者為軍人精神要素，欲使之發揚光大，需要有強大的決心，否則不能實現。而軍人的決心在成功、成仁，期望革命能成功，不成功，敢於殺身成仁，最終目標是創造三民主義安樂之世界。 作者的書法深受于右任標準草書影響，標準草書注重草寫形式的標準化，希望可以普及於生活實用，雖然字字不相連，但筆意的韻律豐富。此件標準草書作品7尺條幅，10聯屏，為作者91歲所寫，用筆遒勁老辣，由於幅面頗大足以供暢意揮灑，軟毫筆意沉著中帶有蒼勁韻味，傳遞出渾厚曠達的氣勢，誠是人書俱老的境界。 此屏為〈總理軍人精神教育訓詞摘錄10-7〉，書寫內容「成功，二曰成仁。所謂成功、成仁，乃驚天動地革命事業也，吾人何謂而革命，務在造成三民主義安樂之世界。期」。期勉革命是為建造一個安樂的社會，成功、成仁，都是為完成這個理想。整體佈局上擅用大小、粗細的字形做變化，線質渾厚而華滋。（618字）,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x02000000c4b02971d177405b656b5bc4d8688b851cf2b6975316e85504e48b6ee347c6d12d7a50e119753677f03fe66a1080c658e4900e9d00141aedcb5f109dfacc8d91,錄總理軍人精神教育訓詞摘錄7,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQxMDEwMDUwNw==,國立中正紀念堂管理處,269x97x6.8(含框),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,唐濤(本名唐際盈),唐濤(1918~2017)，本名際盈，號伯度，八閩世家，雅好臨池，陸軍黃埔第17期。早期臨習于右任標準草書，為「草書社」常務委員，發起成立「中國標準草書學會」，並歷任常務理事、副理事長及臺灣書法教育協會顧問等職。2003年「唐濤八五書法回顧展」、2019年「發揚國粹—唐濤百歲紀念展」，著作有《中國書體演進》、《標準草書析解》等。作者致力於草書教育與推廣長達半世紀，參與國際及兩岸的書法交流，為書法的傳承和發揚貢獻良多。 〈總理軍人精神教育訓詞摘錄〉為摘錄孫中山先生對軍人的教育訓詞，文中強調軍人具有革命改造國家之責任，其中主張三個要素「智、仁、勇」，此三者為軍人精神要素，欲使之發揚光大，需要有強大的決心，否則不能實現。而軍人的決心在成功、成仁，期望革命能成功，不成功，敢於殺身成仁，最終目標是創造三民主義安樂之世界。 作者的書法深受于右任標準草書影響，標準草書注重草寫形式的標準化，希望可以普及於生活實用，雖然字字不相連，但筆意的韻律豐富。此件標準草書作品7尺條幅，10聯屏，為作者91歲所寫，用筆遒勁老辣，由於幅面頗大足以供暢意揮灑，軟毫筆意沉著中帶有蒼勁韻味，傳遞出渾厚曠達的氣勢，誠是人書俱老的境界。 此屏為〈總理軍人精神教育訓詞摘錄10-8〉，書寫內容「其成功，不成功毋寧死，死即成仁之謂也，成功即造成莊嚴華麗之國家，共享幸福，不成功則拼一死以殉吾」。軍人要有決心，不成功敢於成仁之死，為造莊嚴華麗且幸福的國家。書法線質律動變化多端，提按轉折相當豐富。（606字）,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x02000000b1ded182935bee60d0ceb41111fdc5be73c7810a4f80563b52062138b6d11c70f51f34f6eb7531dd05d18b14f425b05fff26c68a651a7d381c1e38b046f1559b,錄總理軍人精神教育訓詞摘錄8,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQxMDEwMDUwOA==,國立中正紀念堂管理處,269x97x6.8(含框),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,唐濤(本名唐際盈),唐濤(1918~2017)，本名際盈，號伯度，八閩世家，雅好臨池，陸軍黃埔第17期。早期臨習于右任標準草書，為「草書社」常務委員，發起成立「中國標準草書學會」，並歷任常務理事、副理事長及臺灣書法教育協會顧問等職。2003年「唐濤八五書法回顧展」、2019年「發揚國粹—唐濤百歲紀念展」，著作有《中國書體演進》、《標準草書析解》等。作者致力於草書教育與推廣長達半世紀，參與國際及兩岸的書法交流，為書法的傳承和發揚貢獻良多。 〈總理軍人精神教育訓詞摘錄〉為摘錄孫中山先生對軍人的教育訓詞，文中強調軍人具有革命改造國家之責任，其中主張三個要素「智、仁、勇」，此三者為軍人精神要素，欲使之發揚光大，需要有強大的決心，否則不能實現。而軍人的決心在成功、成仁，期望革命能成功，不成功，敢於殺身成仁，最終目標是創造三民主義安樂之世界。 作者的書法深受于右任標準草書影響，標準草書注重草寫形式的標準化，希望可以普及於生活實用，雖然字字不相連，但筆意的韻律豐富。此件標準草書作品7尺條幅，10聯屏，為作者91歲所寫，用筆遒勁老辣，由於幅面頗大足以供暢意揮灑，軟毫筆意沉著中帶有蒼勁韻味，傳遞出渾厚曠達的氣勢，誠是人書俱老的境界。 此屏為〈總理軍人精神教育訓詞摘錄10-9〉，書寫內容「黨光輝之主義，自不失為殺身成仁之志士，雖然均一死也，有泰山、鴻毛之別，若因革命而死，則為死重」。軍人當敢於殺身以成仁，死有重如泰山，有輕如鴻毛，故用筆也展露出勇敢赴義的氣勢。（594字）,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x02000000f5aae89fa07773edb8c26e787d0c5b6e3e8128de9b37a4dbbb3097adff8668f801dc3e1ce20f2113b3e3001956f6d32f369a3bbb1f2f38f86424f3959e6c6ffd,錄總理軍人精神教育訓詞摘錄9,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQxMDEwMDUwOQ==,國立中正紀念堂管理處,269x97x6.7(含框),藝術類\平面書畫類,藝術類,平面書畫類,中正
